acidente_id,data,hora,tipo_acidente,gravidade,numero_feridos,numero_mortos,via,bairro,categoria_clima,temperatura,humidade,vento
221,2024-09-10,17:50,Atropelamento,Leve,0,0,Av. dos Eucaliptos,Moema,Céu limpo,28.26,46.74,8.91
222,2024-01-16,11:18,Capotamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Nublado,26.08,56.81,9.18
223,2024-10-09,08:24,Capotamento,Média,0,0,Rua Alfredo Pujol,Santana,Chuva,22.13,89.83,13.03
224,2024-07-06,05:49,Colisão,Média,2,0,Av. Lins de Vasconcelos,Vila Mariana,Neblina,18.07,94.99,1.38
225,2024-07-19,03:46,Colisão,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Neblina,21.96,81.68,6.31
226,2024-07-06,23:58,Engavetamento,Leve,0,0,Rua Doze de Outubro,Lapa,Nublado,22.75,63.53,6.68
227,2024-06-25,03:24,Colisão,Leve,0,0,Rua Pio XI,Lapa,Nublado,22.28,71.59,6.46
228,2024-06-05,18:28,Choque traseiro,Leve,0,0,Av. dos Eucaliptos,Moema,Céu limpo,28.85,53.12,7.5
229,2024-04-24,14:16,Atropelamento,Leve,0,0,Rua Alfredo Pujol,Santana,Chuva,21.34,92.27,16.52
230,2024-03-08,08:11,Atropelamento,Média,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Chuva,19.52,84.21,9.01
231,2024-09-23,04:15,Atropelamento,Grave,1,0,Rua Guaicurus,Lapa,Neblina,17.57,90.86,1.51
232,2024-07-30,12:33,Choque traseiro,Leve,0,0,Av. Ibirapuera,Moema,Nublado,22.41,71.94,9.19
233,2024-04-03,23:05,Choque traseiro,Média,0,0,Rua Teodoro Sampaio,Pinheiros,Nublado,27.36,59.44,2.63
234,2024-04-04,08:10,Atropelamento,Grave,2,0,Rua Pio XI,Lapa,Neblina,17.32,85.55,2.57
235,2024-07-08,06:15,Engavetamento,Grave,0,0,Rua Boa Vista,Sé,Céu limpo,24.01,53.79,3.47
236,2024-02-19,11:11,Atropelamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Céu limpo,28.29,34.12,6.26
237,2024-03-02,07:45,Atropelamento,Leve,0,0,Rua Jurucê,Moema,Chuva,21.21,91.2,19.27
238,2024-10-21,11:31,Capotamento,Média,2,0,Rua Domingos de Morais,Vila Mariana,Céu limpo,33.23,40.14,1.62
239,2024-06-13,01:01,Colisão,Média,0,0,Rua Jurucê,Moema,Chuva,24.9,71.74,11.12
240,2024-01-29,12:05,Engavetamento,Grave,0,0,Rua Emília Marengo,Tatuapé,Céu limpo,31.16,46.58,4.75
241,2024-07-09,10:55,Colisão,Leve,0,0,Rua Alfredo Pujol,Santana,Nublado,20.78,58.3,9.42
242,2024-06-24,05:13,Atropelamento,Leve,0,0,Av. Ibirapuera,Moema,Neblina,19.34,81.31,5.83
243,2024-09-15,22:04,Atropelamento,Leve,0,0,Rua Doze de Outubro,Lapa,Neblina,19.75,81.17,3.26
244,2024-08-26,18:25,Colisão,Leve,0,0,Av. Ibirapuera,Moema,Neblina,16.11,96.39,6.3
245,2024-10-15,17:46,Colisão,Média,0,0,Rua Domingos de Morais,Vila Mariana,Neblina,21.26,91.89,6.86
246,2024-10-27,07:24,Atropelamento,Média,2,0,Av. Ibirapuera,Moema,Nublado,23.49,57.84,2.21
247,2024-02-13,09:28,Colisão,Média,0,0,Rua Boa Vista,Sé,Céu limpo,25.93,44.08,7.89
248,2024-07-10,03:29,Colisão,Média,1,0,Rua Doze de Outubro,Lapa,Neblina,19.49,87.33,3.31
249,2024-07-23,15:01,Capotamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Nublado,24.18,51.05,5.71
250,2024-02-11,21:59,Choque traseiro,Média,1,0,Av. Juscelino Kubitschek,Itaim Bibi,Neblina,19.83,86.78,5.61
251,2024-01-30,22:15,Atropelamento,Grave,0,0,Rua XV de Novembro,Sé,Neblina,19.95,91.59,0.99
252,2024-10-05,15:29,Atropelamento,Leve,0,0,Av. dos Eucaliptos,Moema,Céu limpo,29.31,42.83,3.71
253,2024-02-05,08:13,Engavetamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Chuva,25.31,72.57,16.27
254,2024-05-18,08:12,Atropelamento,Leve,0,0,Rua Jurucê,Moema,Chuva,19.36,78.69,10.25
255,2024-03-12,00:16,Engavetamento,Leve,0,0,Rua Guaicurus,Lapa,Nublado,22.47,55.18,2.86
256,2024-08-27,15:37,Capotamento,Leve,0,0,Av. Ibirapuera,Moema,Céu limpo,33.43,33.81,8.14
257,2024-01-06,07:43,Colisão,Grave,2,0,Rua Domingos de Morais,Vila Mariana,Céu limpo,31.87,30.69,9.53
258,2024-07-27,09:46,Engavetamento,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Nublado,26.32,65.24,2.07
259,2024-06-08,05:22,Colisão,Média,1,0,Rua Doze de Outubro,Lapa,Neblina,20.63,96.02,6.98
260,2024-07-20,02:58,Engavetamento,Média,2,0,Rua Jurucê,Moema,Chuva,25.1,91.05,18.92
261,2024-04-23,08:53,Engavetamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Céu limpo,29.35,40.46,1.49
262,2024-01-27,22:45,Capotamento,Leve,0,0,Rua Pio XI,Lapa,Nublado,24.96,66.0,10.49
263,2024-01-09,02:47,Choque traseiro,Média,1,0,Rua Guaicurus,Lapa,Chuva,20.9,88.77,5.43
264,2024-10-13,23:40,Atropelamento,Média,2,0,Rua Doze de Outubro,Lapa,Chuva,20.2,87.78,8.52
265,2024-02-12,12:51,Colisão,Leve,0,0,Rua Direita,Sé,Chuva,20.39,70.98,16.12
266,2024-08-23,06:47,Capotamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Neblina,19.24,95.48,4.12
267,2024-05-19,20:53,Colisão,Leve,0,0,Rua Dr. César,Santana,Nublado,25.33,61.98,11.55
268,2024-10-09,05:05,Colisão,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,18.21,78.62,16.15
269,2024-06-12,20:43,Atropelamento,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Nublado,22.83,52.89,11.22
270,2024-05-12,15:30,Engavetamento,Grave,2,0,Rua Teodoro Sampaio,Pinheiros,Céu limpo,27.06,54.93,8.4
271,2024-09-25,04:30,Choque traseiro,Fatal,1,0,Rua Coelho Lisboa,Tatuapé,Nublado,21.1,50.12,9.07
272,2024-01-20,08:28,Engavetamento,Leve,0,0,Rua Doze de Outubro,Lapa,Chuva,20.14,71.78,15.19
273,2024-07-11,06:11,Engavetamento,Grave,0,0,Rua Coelho Lisboa,Tatuapé,Céu limpo,24.28,50.38,5.79
274,2024-06-15,01:20,Capotamento,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Neblina,19.54,95.37,4.33
275,2024-09-11,18:39,Capotamento,Leve,0,0,Rua Jurucê,Moema,Céu limpo,29.29,47.8,5.21
276,2024-08-16,08:42,Choque traseiro,Leve,0,0,Rua Emília Marengo,Tatuapé,Céu limpo,28.48,45.86,2.1
277,2024-02-22,02:43,Colisão,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,22.17,50.3,4.27
278,2024-06-23,21:26,Atropelamento,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Chuva,24.16,73.4,11.15
279,2024-04-14,23:35,Atropelamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Neblina,16.27,92.87,6.77
280,2024-05-18,23:14,Colisão,Média,0,0,Rua Direita,Sé,Nublado,25.3,69.32,11.83
281,2024-04-15,14:41,Colisão,Leve,0,0,Rua Direita,Sé,Céu limpo,27.14,32.71,4.37
282,2024-09-08,00:39,Choque traseiro,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Neblina,18.17,89.74,3.85
283,2024-06-13,03:25,Colisão,Leve,0,0,Rua Vergueiro,Vila Mariana,Neblina,16.34,89.55,3.64
284,2024-03-15,09:28,Colisão,Leve,0,0,Rua Emília Marengo,Tatuapé,Nublado,25.72,61.13,9.95
285,2024-06-04,16:54,Colisão,Leve,0,0,Rua Direita,Sé,Céu limpo,29.55,51.54,5.95
286,2024-03-09,09:53,Colisão,Grave,0,0,Rua Emília Marengo,Tatuapé,Céu limpo,26.46,36.38,6.66
287,2024-09-25,16:14,Colisão,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Céu limpo,32.78,40.34,4.06
288,2024-06-30,14:45,Colisão,Média,2,0,Rua Jurucê,Moema,Nublado,21.49,56.31,5.12
289,2024-08-04,21:49,Atropelamento,Grave,2,0,Rua Coelho Lisboa,Tatuapé,Neblina,17.16,95.36,6.04
290,2024-07-01,20:08,Atropelamento,Leve,0,0,Av. Ibirapuera,Moema,Chuva,20.81,70.82,17.51
291,2024-08-26,00:39,Engavetamento,Leve,0,0,Rua Tuiuti,Tatuapé,Nublado,20.55,57.12,3.84
292,2024-04-22,08:00,Atropelamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,25.49,70.94,5.52
293,2024-09-23,08:29,Colisão,Leve,0,0,Rua Guaicurus,Lapa,Céu limpo,25.1,40.17,4.83
294,2024-06-16,11:35,Capotamento,Média,1,0,Rua Voluntários da Pátria,Santana,Céu limpo,29.79,50.1,3.26
295,2024-04-27,17:04,Capotamento,Fatal,0,0,Rua dos Pinheiros,Pinheiros,Céu limpo,31.49,40.82,2.63
296,2024-06-28,05:43,Choque traseiro,Grave,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Neblina,16.98,85.7,5.19
297,2024-03-27,18:36,Atropelamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Céu limpo,32.23,43.5,8.98
298,2024-10-04,02:39,Engavetamento,Leve,0,0,Av. Ibirapuera,Moema,Nublado,20.5,57.49,3.36
299,2024-07-06,06:03,Atropelamento,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Neblina,20.96,87.43,3.19
300,2024-02-23,08:29,Choque traseiro,Leve,0,0,Rua Jurucê,Moema,Chuva,21.48,86.12,5.89
301,2024-03-05,03:16,Capotamento,Leve,0,0,Av. Ibirapuera,Moema,Chuva,19.35,72.63,10.77
302,2024-07-15,05:06,Colisão,Fatal,1,0,Rua Guaicurus,Lapa,Neblina,18.2,97.36,3.22
303,2024-03-14,15:56,Capotamento,Fatal,1,0,Rua Vergueiro,Vila Mariana,Nublado,24.13,59.99,3.08
304,2024-05-15,16:46,Atropelamento,Leve,0,0,Rua XV de Novembro,Sé,Nublado,26.89,67.98,7.89
305,2024-09-06,16:35,Engavetamento,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Céu limpo,28.08,43.52,8.64
306,2024-04-14,07:34,Engavetamento,Leve,0,0,Rua Guaicurus,Lapa,Céu limpo,28.51,50.78,5.75
307,2024-07-08,03:19,Capotamento,Leve,0,0,Rua Tuiuti,Tatuapé,Chuva,24.03,78.16,5.45
308,2024-07-31,15:31,Engavetamento,Leve,0,0,Rua Alfredo Pujol,Santana,Céu limpo,32.11,54.87,2.31
309,2024-06-30,07:24,Atropelamento,Leve,0,0,Av. dos Eucaliptos,Moema,Céu limpo,27.78,53.31,1.12
310,2024-08-05,16:27,Colisão,Leve,0,0,Rua Direita,Sé,Nublado,24.67,50.82,3.22
311,2024-03-11,09:40,Atropelamento,Leve,0,0,Rua Dr. César,Santana,Nublado,24.07,73.7,2.66
312,2024-09-12,16:35,Choque traseiro,Média,0,0,Rua Vergueiro,Vila Mariana,Céu limpo,30.49,37.46,9.5
313,2024-09-05,07:18,Atropelamento,Média,1,0,Rua Alfredo Pujol,Santana,Neblina,20.28,89.27,1.11
314,2024-05-07,18:58,Choque traseiro,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Nublado,23.96,62.79,5.31
315,2024-04-06,07:38,Choque traseiro,Média,0,0,Rua Doze de Outubro,Lapa,Chuva,21.22,89.22,9.86
316,2024-10-01,12:31,Colisão,Média,1,0,Rua Teodoro Sampaio,Pinheiros,Nublado,23.14,50.41,11.93
317,2024-03-18,23:27,Capotamento,Média,0,0,Rua Jurucê,Moema,Nublado,21.7,62.39,6.99
318,2024-07-05,08:01,Colisão,Média,0,0,Rua Jurucê,Moema,Céu limpo,31.9,37.52,8.6
319,2024-10-07,21:40,Engavetamento,Grave,0,0,Rua dos Pinheiros,Pinheiros,Nublado,24.35,63.33,11.17
320,2024-09-13,01:49,Atropelamento,Média,1,0,Rua dos Pinheiros,Pinheiros,Nublado,23.33,52.72,10.56
321,2024-08-16,05:45,Atropelamento,Leve,0,0,Av. Ibirapuera,Moema,Nublado,20.42,70.47,10.82
322,2024-05-05,03:22,Capotamento,Média,2,0,Rua Domingos de Morais,Vila Mariana,Chuva,22.26,87.16,9.72
323,2024-05-06,05:14,Engavetamento,Leve,0,0,Rua Boa Vista,Sé,Nublado,25.86,60.58,6.29
324,2024-03-29,04:30,Choque traseiro,Grave,0,0,Av. Ibirapuera,Moema,Chuva,23.34,91.68,11.08
325,2024-02-06,13:05,Choque traseiro,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Nublado,20.28,56.24,3.28
326,2024-09-17,23:16,Capotamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Nublado,24.19,55.28,4.22
327,2024-04-06,09:37,Capotamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Chuva,20.74,81.78,13.28
328,2024-05-12,00:24,Engavetamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Chuva,25.65,70.78,6.69
329,2024-08-24,08:01,Capotamento,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Céu limpo,24.65,34.72,9.97
330,2024-07-21,04:19,Colisão,Leve,0,0,Rua Jurucê,Moema,Neblina,21.55,95.54,6.51
331,2024-01-16,11:51,Atropelamento,Grave,0,0,Rua Voluntários da Pátria,Santana,Céu limpo,24.75,40.45,5.91
332,2024-08-04,11:01,Engavetamento,Leve,0,0,Rua Boa Vista,Sé,Céu limpo,31.55,46.45,8.28
333,2024-03-28,11:59,Capotamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Chuva,18.72,76.9,11.46
334,2024-04-03,06:36,Colisão,Média,1,0,Rua Emília Marengo,Tatuapé,Chuva,21.45,84.81,13.63
335,2024-10-17,10:47,Engavetamento,Fatal,1,0,Rua Vergueiro,Vila Mariana,Céu limpo,26.54,30.02,8.03
336,2024-03-23,12:50,Choque traseiro,Leve,0,0,Rua Jurucê,Moema,Chuva,24.79,93.7,8.79
337,2024-01-14,20:33,Capotamento,Leve,0,0,Rua Direita,Sé,Chuva,23.23,89.06,15.06
338,2024-01-17,00:34,Choque traseiro,Leve,0,0,Rua Direita,Sé,Chuva,23.12,89.75,14.2
339,2024-01-18,15:11,Capotamento,Leve,0,0,Rua Doze de Outubro,Lapa,Chuva,21.93,84.38,18.41
340,2024-08-26,05:11,Colisão,Média,2,0,Rua Direita,Sé,Neblina,21.84,85.2,3.1
341,2024-03-23,19:37,Choque traseiro,Leve,0,0,Rua Jurucê,Moema,Neblina,19.6,86.54,6.57
342,2024-01-13,04:51,Colisão,Média,2,0,Rua Boa Vista,Sé,Nublado,22.95,59.18,5.85
343,2024-09-04,13:28,Capotamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Céu limpo,32.82,49.34,2.52
344,2024-09-15,08:36,Engavetamento,Leve,0,0,Rua Alfredo Pujol,Santana,Céu limpo,26.47,32.73,1.24
345,2024-09-17,14:39,Atropelamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Céu limpo,28.46,40.15,1.43
346,2024-04-04,04:40,Choque traseiro,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,20.01,74.04,17.35
347,2024-02-05,04:52,Engavetamento,Grave,2,0,Rua Jurucê,Moema,Chuva,24.5,94.82,11.06
348,2024-06-11,14:03,Colisão,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Céu limpo,28.04,52.43,7.39
349,2024-06-27,03:25,Atropelamento,Grave,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,25.85,54.95,5.22
350,2024-04-15,01:00,Engavetamento,Média,0,0,Rua Pio XI,Lapa,Nublado,27.92,62.12,7.73
351,2024-10-16,02:31,Capotamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Chuva,18.22,79.67,18.15
352,2024-06-18,03:15,Atropelamento,Leve,0,0,Rua Tuiuti,Tatuapé,Neblina,19.82,83.17,1.25
353,2024-03-23,15:12,Engavetamento,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,18.06,75.52,5.78
354,2024-08-12,12:51,Choque traseiro,Leve,0,0,Rua Dr. César,Santana,Chuva,25.41,80.54,17.99
355,2024-07-25,08:35,Engavetamento,Média,1,0,Rua Teodoro Sampaio,Pinheiros,Neblina,17.43,81.01,5.78
356,2024-02-01,06:51,Choque traseiro,Média,0,0,Rua Vergueiro,Vila Mariana,Céu limpo,27.23,42.85,8.19
357,2024-06-20,03:57,Atropelamento,Fatal,1,0,Rua Jurucê,Moema,Chuva,20.39,72.91,5.64
358,2024-01-18,04:51,Engavetamento,Leve,0,0,Rua Tuiuti,Tatuapé,Chuva,18.4,75.32,17.9
359,2024-09-23,13:47,Atropelamento,Leve,0,0,Rua Jurucê,Moema,Céu limpo,24.02,42.05,5.35
360,2024-09-28,04:46,Capotamento,Leve,0,0,Rua Boa Vista,Sé,Nublado,24.08,73.43,4.61
361,2024-09-13,18:48,Atropelamento,Leve,0,0,Rua Boa Vista,Sé,Neblina,21.29,93.86,2.7
362,2024-07-10,03:45,Choque traseiro,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Neblina,18.06,84.27,2.11
363,2024-07-17,06:25,Choque traseiro,Grave,2,0,Rua Emília Marengo,Tatuapé,Nublado,21.68,66.22,2.21
364,2024-08-24,17:03,Atropelamento,Grave,1,0,Rua XV de Novembro,Sé,Neblina,19.05,91.6,1.35
365,2024-03-06,20:41,Colisão,Média,0,0,Rua XV de Novembro,Sé,Nublado,26.5,74.12,11.33
366,2024-03-07,14:47,Choque traseiro,Grave,1,0,Rua Domingos de Morais,Vila Mariana,Chuva,21.32,82.24,7.45
367,2024-05-31,09:10,Engavetamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Céu limpo,29.22,34.65,5.09
368,2024-08-18,22:28,Choque traseiro,Fatal,0,1,Rua Joaquim Floriano,Itaim Bibi,Nublado,26.94,74.94,9.6
369,2024-03-19,09:41,Colisão,Leve,0,0,Rua Jurucê,Moema,Céu limpo,29.67,53.05,7.07
370,2024-05-06,18:30,Engavetamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Nublado,27.89,52.97,8.94
371,2024-08-23,21:15,Choque traseiro,Grave,0,0,Rua Voluntários da Pátria,Santana,Nublado,24.83,52.83,4.36
372,2024-02-29,15:26,Capotamento,Grave,1,0,Rua Alfredo Pujol,Santana,Céu limpo,25.51,41.58,7.92
373,2024-08-28,00:31,Capotamento,Média,2,0,Rua Emília Marengo,Tatuapé,Nublado,20.77,70.17,8.28
374,2024-04-25,23:24,Atropelamento,Grave,1,0,Rua Emília Marengo,Tatuapé,Nublado,24.29,64.77,2.44
375,2024-08-05,14:25,Engavetamento,Leve,0,0,Rua Alfredo Pujol,Santana,Céu limpo,29.46,52.86,5.69
376,2024-10-27,09:34,Atropelamento,Leve,0,0,Rua Jurucê,Moema,Céu limpo,32.09,37.34,3.45
377,2024-04-10,02:20,Colisão,Grave,1,0,Rua Emília Marengo,Tatuapé,Neblina,20.37,85.14,1.27
378,2024-05-27,12:08,Atropelamento,Fatal,3,1,Rua Joaquim Floriano,Itaim Bibi,Nublado,26.85,58.58,9.48
379,2024-02-12,07:57,Capotamento,Média,3,0,Rua Voluntários da Pátria,Santana,Céu limpo,24.04,36.78,1.65
380,2024-03-21,13:53,Engavetamento,Leve,0,0,Av. Ibirapuera,Moema,Nublado,26.18,53.04,7.31
381,2024-08-11,00:51,Choque traseiro,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Nublado,25.74,65.17,7.69
382,2024-10-08,20:04,Capotamento,Média,2,0,Rua Voluntários da Pátria,Santana,Nublado,24.67,61.06,3.57
383,2024-09-19,22:22,Capotamento,Média,1,0,Rua Pio XI,Lapa,Neblina,21.99,82.46,6.92
384,2024-01-23,03:42,Capotamento,Média,1,0,Rua Domingos de Morais,Vila Mariana,Chuva,18.91,92.07,12.85
385,2024-09-28,16:31,Capotamento,Média,3,0,Rua Direita,Sé,Céu limpo,30.57,35.33,1.57
386,2024-04-28,11:06,Engavetamento,Média,0,0,Rua Direita,Sé,Nublado,26.13,53.93,3.28
387,2024-02-15,21:32,Engavetamento,Leve,0,0,Rua Dr. César,Santana,Chuva,24.2,87.43,11.65
388,2024-02-01,23:22,Choque traseiro,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Chuva,20.97,76.25,11.4
389,2024-10-12,06:10,Colisão,Leve,0,0,Rua Tuiuti,Tatuapé,Céu limpo,25.24,32.95,6.02
390,2024-04-07,06:42,Choque traseiro,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Chuva,25.36,90.27,18.35
391,2024-04-30,19:33,Capotamento,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Nublado,21.86,68.45,8.73
392,2024-08-26,21:38,Choque traseiro,Fatal,2,0,Av. Juscelino Kubitschek,Itaim Bibi,Chuva,21.14,84.74,18.34
393,2024-02-18,15:46,Atropelamento,Leve,0,0,Rua Dr. César,Santana,Chuva,18.92,84.54,6.96
394,2024-10-22,20:47,Colisão,Média,2,0,Av. dos Eucaliptos,Moema,Neblina,16.52,91.06,5.75
395,2024-07-16,16:23,Engavetamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Chuva,20.12,75.11,9.26
396,2024-03-08,11:17,Choque traseiro,Leve,0,0,Rua Direita,Sé,Chuva,24.75,83.61,17.03
397,2024-08-26,15:53,Atropelamento,Média,2,0,Av. dos Eucaliptos,Moema,Céu limpo,33.07,46.32,9.08
398,2024-02-29,16:19,Atropelamento,Média,2,0,Rua Vergueiro,Vila Mariana,Nublado,23.98,53.73,10.32
399,2024-08-05,00:28,Engavetamento,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,23.05,58.1,5.62
400,2024-02-15,16:33,Choque traseiro,Média,1,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,20.25,72.62,13.45
401,2024-02-03,08:21,Engavetamento,Leve,0,0,Rua Tuiuti,Tatuapé,Nublado,25.2,58.93,7.04
402,2024-08-05,05:24,Atropelamento,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Chuva,18.95,92.98,10.17
403,2024-06-06,11:00,Atropelamento,Leve,0,0,Rua Direita,Sé,Chuva,18.13,81.75,5.81
404,2024-03-28,08:52,Atropelamento,Leve,0,0,Av. Ibirapuera,Moema,Chuva,20.0,79.21,11.87
405,2024-02-13,21:21,Capotamento,Fatal,1,1,Av. Ibirapuera,Moema,Nublado,23.05,71.48,8.27
406,2024-03-14,19:49,Engavetamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,24.74,52.99,9.35
407,2024-05-31,05:46,Colisão,Grave,0,0,Rua Joaquim Floriano,Itaim Bibi,Nublado,26.08,56.23,11.05
408,2024-02-18,16:19,Colisão,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Céu limpo,31.43,53.67,4.63
409,2024-04-03,19:16,Engavetamento,Leve,0,0,Rua Alfredo Pujol,Santana,Neblina,17.88,94.72,0.96
410,2024-02-05,22:27,Choque traseiro,Leve,0,0,Rua Alfredo Pujol,Santana,Nublado,26.85,72.45,10.66
411,2024-07-11,08:00,Capotamento,Leve,0,0,Rua dos Pinheiros,Pinheiros,Neblina,18.51,87.38,6.49
412,2024-07-11,15:09,Engavetamento,Fatal,1,1,Rua Joaquim Floriano,Itaim Bibi,Céu limpo,25.29,52.49,2.31
413,2024-10-20,11:13,Colisão,Fatal,2,1,Av. Ibirapuera,Moema,Céu limpo,33.99,50.8,1.4
414,2024-10-10,02:24,Choque traseiro,Média,2,0,Rua Alfredo Pujol,Santana,Nublado,27.97,57.12,6.56
415,2024-04-16,08:56,Atropelamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Céu limpo,33.09,38.28,7.63
416,2024-09-11,02:09,Choque traseiro,Média,1,0,Av. dos Eucaliptos,Moema,Chuva,23.0,87.55,7.57
417,2024-06-30,17:36,Colisão,Média,1,0,Rua Doze de Outubro,Lapa,Céu limpo,24.7,35.59,8.77
418,2024-04-18,07:50,Capotamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Céu limpo,32.7,33.92,6.77
419,2024-03-17,13:18,Atropelamento,Leve,0,0,Av. Ibirapuera,Moema,Céu limpo,26.2,44.06,9.29
420,2024-05-05,01:22,Engavetamento,Leve,0,0,Av. Ibirapuera,Moema,Nublado,26.2,56.91,11.46
421,2024-09-25,03:58,Capotamento,Grave,0,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,19.07,85.72,14.54
422,2024-06-26,00:22,Atropelamento,Grave,1,0,Rua Boa Vista,Sé,Nublado,21.95,59.64,7.38
423,2024-02-20,17:58,Engavetamento,Média,1,0,Rua XV de Novembro,Sé,Chuva,24.42,87.3,11.5
424,2024-07-26,18:07,Capotamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Céu limpo,28.14,45.09,8.34
425,2024-07-19,07:54,Choque traseiro,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Céu limpo,29.3,40.37,6.57
426,2024-07-23,03:24,Engavetamento,Média,1,0,Rua dos Pinheiros,Pinheiros,Neblina,20.66,81.71,6.74
427,2024-10-17,06:01,Choque traseiro,Média,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,27.8,69.82,6.49
428,2024-06-02,00:48,Atropelamento,Grave,1,0,Rua Guaicurus,Lapa,Nublado,25.05,71.01,4.58
429,2024-04-11,18:31,Engavetamento,Leve,0,0,Rua Doze de Outubro,Lapa,Neblina,18.34,82.69,4.55
430,2024-07-12,15:04,Engavetamento,Grave,0,0,Rua Vergueiro,Vila Mariana,Nublado,24.95,74.52,11.24
431,2024-09-13,17:16,Choque traseiro,Leve,0,0,Rua Guaicurus,Lapa,Céu limpo,33.49,47.45,7.09
432,2024-01-29,15:07,Choque traseiro,Leve,0,0,Rua Tuiuti,Tatuapé,Nublado,25.31,52.76,4.78
433,2024-02-19,06:22,Capotamento,Leve,0,0,Rua Doze de Outubro,Lapa,Nublado,21.76,69.7,3.81
434,2024-08-09,01:03,Capotamento,Média,1,0,Rua Dr. César,Santana,Neblina,18.21,83.31,4.14
435,2024-04-25,12:46,Capotamento,Média,1,0,Rua Tuiuti,Tatuapé,Céu limpo,32.29,44.36,7.01
436,2024-07-28,16:30,Capotamento,Média,0,0,Rua Vergueiro,Vila Mariana,Nublado,20.42,57.49,7.74
437,2024-04-27,13:23,Atropelamento,Média,1,0,Rua Pio XI,Lapa,Neblina,18.3,88.6,5.19
438,2024-04-09,06:54,Colisão,Média,2,0,Rua Pio XI,Lapa,Céu limpo,31.36,34.03,2.02
439,2024-03-25,07:13,Capotamento,Média,0,0,Rua Pio XI,Lapa,Chuva,24.49,91.47,11.71
440,2024-01-25,06:50,Capotamento,Média,1,0,Rua Direita,Sé,Céu limpo,32.52,41.59,3.31
441,2024-05-06,18:08,Colisão,Leve,0,0,Av. Ibirapuera,Moema,Céu limpo,26.05,54.89,9.26
442,2024-04-13,16:22,Atropelamento,Leve,0,0,Rua Direita,Sé,Céu limpo,30.08,49.56,3.82
443,2024-03-05,04:28,Capotamento,Leve,0,0,Rua XV de Novembro,Sé,Céu limpo,30.56,46.25,8.02
